Price,Area,Location,No. of Bedrooms,Resale,MaintenanceStaff,Gymnasium,24X7Security,PowerBackup,CarParking,StaffQuarter,AC,Wifi,Children'splayarea,LiftAvailable,BED
8400000,1216,"Kukatpally, Hyderabad",2,0,0,1,1,1,1,0,0,0,1,1,0
40700000,4799,"Gachibowli, Hyderabad",4,1,1,1,1,1,1,0,0,0,1,1,0
14900000,1780,"Sanath Nagar, Hyderabad",3,0,0,1,0,1,1,0,0,0,1,1,0
6800000,1515,"Pragathi Nagar Kukatpally, Hyderabad",3,0,0,0,0,0,1,0,0,0,0,1,0
45000000,4152,"Gachibowli, Hyderabad",5,1,0,1,1,1,1,0,1,1,1,1,1
15000000,2100,"Bagh Amberpet, Hyderabad",3,1,0,0,1,1,1,0,0,0,0,1,0
4389000,1155,"Bachupally Road, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
8300000,1597,"Tellapur, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
5200000,1200,"BK Guda Internal Road, Hyderabad",2,1,0,0,1,1,1,0,1,0,1,1,0
15000000,1000,"Hitech City, Hyderabad",1,0,1,1,1,1,1,1,1,1,1,1,1
6340000,1585,"ECIL Main Road, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
37000000,3025,"Banjara Hills, Hyderabad",4,0,0,0,1,1,1,0,0,0,1,1,0
27000000,2166,"Banjara Hills, Hyderabad",3,1,0,0,1,1,1,0,0,0,1,1,0
9200000,1620,"Gajularamaram, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
10400000,2612,"Yapral, Hyderabad",3,1,0,0,1,1,1,0,0,0,0,1,1
9351000,1620,"Gajulramaram Kukatpally, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
9200000,1620,"Gajulramaram Kukatpally, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
7028000,1170,"Madinaguda, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
12000000,1680,"Kokapet, Hyderabad",3,0,1,1,1,1,1,0,0,0,1,1,0
8000000,1400,"new nallakunta, Hyderabad",2,1,0,0,1,1,1,0,0,0,0,1,0
4198000,1400,"Gachibowli, Hyderabad",3,0,1,1,1,1,1,0,0,1,1,1,0
6340000,1585,"ECIL Cross Road, Hyderabad",3,0,0,1,1,1,1,0,0,0,0,1,0
9500000,1620,"Gajularamaram, Hyderabad",3,0,1,1,1,1,1,1,0,0,1,1,0
9500000,1620,"Gajularamaram, Hyderabad",3,0,1,1,1,1,1,1,0,0,1,1,0
9500000,1620,"Gajularamaram, Hyderabad",3,0,1,1,1,1,1,1,0,0,1,1,0
9500000,1620,"Gajularamaram, Hyderabad",3,0,1,1,1,1,1,1,0,0,1,1,0
4600000,1232,"BHEL, Hyderabad",2,0,0,0,0,1,1,0,0,0,0,1,0
5800000,1470,"Sun City, Hyderabad",2,0,0,1,1,1,1,0,0,0,1,1,0
6220000,1555,"Alwal, Hyderabad",3,0,1,1,1,1,1,0,0,1,1,1,0
4230000,1175,"Bachupally Road, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
5800000,1470,"Hydershakote, Hyderabad",2,0,0,1,1,1,1,0,0,0,1,1,0
9400000,1360,"Kukatpally, Hyderabad",2,0,0,1,1,0,1,0,0,0,1,1,0
4000000,1400,"Nallakunta, Hyderabad",3,1,0,0,1,1,1,1,0,0,0,1,0
4300000,1090,"Nizampet, Hyderabad",2,0,0,0,1,0,1,0,0,0,0,1,0
5967000,1170,"Madinaguda, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
8900000,1441,"Kukatpally, Hyderabad",2,0,0,1,1,1,1,0,0,0,1,1,0
10500000,1735,"Kokapet, Hyderabad",3,0,0,1,1,1,0,0,0,0,1,1,0
22000000,3230,"Nanakramguda, Hyderabad",3,1,1,1,1,1,1,0,0,0,1,1,0
7800000,1271,"Kokapet, Hyderabad",2,0,1,1,1,1,1,1,0,0,1,1,0
2700000,750,"BK Guda Road, Hyderabad",2,1,0,0,0,0,0,0,0,0,0,0,0
12000000,1740,"Kukatpally, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
4158000,1155,"Bachupally Road, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
4158000,1155,"Bachupally Road, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
4500000,1175,"Bachupally Road, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
4500000,1175,"Bachupally Road, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
4389000,1155,"Bachupally Road, Hyderabad",2,0,0,0,1,1,1,0,0,0,0,1,0
6500000,1220,"Nallagandla Road, Hyderabad",2,0,0,0,1,1,1,0,0,0,0,1,0
10500000,1320,"Kondapur, Hyderabad",2,0,0,1,1,1,1,0,0,0,1,1,0
21000000,3380,"Kokapet, Hyderabad",4,0,1,1,1,1,1,1,0,1,1,1,0
10000000,1482,"Appa Junction Peerancheru, Hyderabad",2,1,0,0,1,1,1,0,1,0,0,0,1
45000000,4395,"Nanakramguda, Hyderabad",4,0,0,1,1,1,1,0,0,1,1,1,0
12000000,1860,"Nallagandla Gachibowli, Hyderabad",3,0,1,1,1,1,1,1,0,0,1,1,0
6200000,1500,"Kapra, Hyderabad",3,0,0,0,1,1,1,0,0,0,0,0,0
6800000,1170,"Madinaguda, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
40000000,2865,"Madhapur, Hyderabad",4,1,0,1,1,1,1,0,1,1,1,1,1
45000000,4152,"Gachibowli, Hyderabad",5,1,0,1,1,1,1,0,1,1,1,1,1
8522000,1270,"Kokapet, Hyderabad",2,0,1,1,1,1,1,0,0,0,1,1,0
11200000,1735,"Kokapet, Hyderabad",3,0,0,1,1,1,0,0,0,0,1,1,0
11000000,1735,"Kokapet, Hyderabad",3,0,0,1,1,1,0,0,0,0,1,1,0
11000000,1216,"Kukatpally, Hyderabad",2,0,1,1,1,1,1,0,0,0,1,1,0
10900000,1755,"IDPL Colony, Hyderabad",3,0,1,1,1,1,1,1,0,0,1,1,0
10500000,1665,"Balanagar, Hyderabad",3,0,0,1,1,1,1,1,0,0,1,1,0
8259999,1620,"Gajulramaram Kukatpally, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
4600000,1130,"Pragathi Nagar, Hyderabad",2,0,0,0,1,1,1,0,0,0,0,1,0
5700000,1100,"Kukatpally, Hyderabad",2,0,0,0,1,1,1,0,0,0,0,1,0
4872000,1160,"ECIL, Hyderabad",2,1,0,1,1,1,1,0,0,0,1,1,0
11299999,1490,"Kondapur, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
5000000,1300,"Ramnagar Gundu, Hyderabad",3,0,0,0,1,1,1,1,0,0,0,1,0
4500000,1280,"Ramnagar Gundu, Hyderabad",3,0,0,0,1,1,1,1,0,0,0,1,0
4500000,1000,"Nallakunta, Hyderabad",2,1,0,0,1,0,1,0,0,0,0,1,0
6800000,1515,"Pragathi Nagar Kukatpally, Hyderabad",3,0,0,0,0,0,1,0,0,0,0,1,0
7000000,1170,"Madinaguda, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
35200000,4146,"Gachibowli, Hyderabad",5,0,1,1,1,1,1,1,0,0,1,1,0
35200000,4146,"Gachibowli, Hyderabad",5,0,1,1,0,1,1,1,0,0,1,1,0
35200000,4146,"Gachibowli, Hyderabad",5,0,1,1,1,1,1,1,0,0,1,1,0
35200000,4146,"Gachibowli, Hyderabad",5,0,1,1,1,1,1,1,0,0,1,1,0
10900000,2875,"Attapur, Hyderabad",4,1,0,1,1,1,1,0,0,1,1,1,0
22500000,2744,"Padmarao Nagar, Hyderabad",4,1,1,1,1,1,1,0,1,1,1,1,1
10500000,2192,"Kondapur, Hyderabad",3,0,1,1,1,1,1,0,0,0,1,1,0
2310000,550,"Moula Ali, Hyderabad",1,0,0,1,1,1,1,0,0,0,1,1,0
27000000,2595,"Madhapur, Hyderabad",4,1,0,1,1,1,1,0,1,1,1,1,1
15000000,1875,"Shaikpet, Hyderabad",3,1,0,1,1,1,1,1,0,1,1,1,0
7519000,1460,"Narsingi, Hyderabad",3,0,0,1,1,1,1,0,0,1,1,1,0
11200000,1680,"Kokapet, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
4389000,1155,"Bachupally Road, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
4500000,1175,"Bachupally Road, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
8200000,1650,"Serilingampally, Hyderabad",3,0,0,0,1,1,1,0,0,0,0,1,0
6363000,1515,"Suchitra, Hyderabad",3,0,0,0,1,0,1,0,1,0,0,1,1
6500000,1500,"Alkapur township, Hyderabad",5,0,0,0,1,1,1,0,0,1,0,1,0
4500000,1050,"Kondapur, Hyderabad",3,0,1,0,0,1,0,0,0,0,0,0,0
7998000,1600,"Gachibowli, Hyderabad",3,0,0,1,1,1,1,0,0,0,0,1,0
8811000,1511,"Nallagandla Gachibowli, Hyderabad",2,0,0,1,1,1,1,0,0,1,1,1,0
23000000,2141,"Banjara Hills Road Number 12, Hyderabad",3,1,0,0,1,1,1,0,1,1,0,1,1
8624000,1670,"Narsingi, Hyderabad",3,0,0,1,1,1,1,0,0,1,1,1,0
4158000,1155,"Bachupally Road, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
4389000,1155,"Bachupally Road, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
4500000,1175,"Bachupally Road, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
13300000,1931,"Kukatpally, Hyderabad",3,0,1,1,1,1,1,0,0,0,1,1,0
11500000,1782,"Kukatpally, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
9400000,1441,"Kukatpally, Hyderabad",2,0,0,1,1,1,1,0,0,0,1,1,0
9400000,1441,"Kukatpally, Hyderabad",2,0,0,1,1,1,1,0,0,0,1,1,0
6363000,1515,"Suchitra, Hyderabad",3,0,0,0,1,0,1,0,1,0,0,1,1
5100000,1165,"ECIL Main Road, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
12000000,1740,"Kukatpally, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
9382000,1360,"Kukatpally, Hyderabad",2,0,0,1,1,1,1,0,0,0,1,1,0
4500000,1110,"Pragathi Nagar Kukatpally, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
11000000,1675,"Chandanagar, Hyderabad",3,1,0,1,1,1,1,0,0,0,1,1,0
11000000,1725,"Gopanpally, Hyderabad",3,0,0,1,1,1,1,0,1,0,1,1,1
5647000,1255,"Nagole, Hyderabad",2,0,1,0,1,1,1,1,0,0,0,1,0
6800000,1515,"Pragathi Nagar Kukatpally, Hyderabad",3,0,0,0,0,0,1,0,0,0,0,1,0
6800000,1515,"Pragathi Nagar Kukatpally, Hyderabad",3,0,0,0,0,0,1,0,0,0,0,1,0
14000000,1505,"Kondapur, Hyderabad",3,1,0,1,1,1,1,0,0,0,1,1,0
8150000,1650,"Serilingampally, Hyderabad",3,0,0,0,1,1,1,0,0,0,0,1,0
7098999,1090,"Kukatpally, Hyderabad",2,0,0,0,1,1,1,0,0,0,1,1,0
10900000,1695,"Kukatpally, Hyderabad",3,0,0,0,1,1,1,0,0,0,1,1,0
8095000,1315,"Kondapur, Hyderabad",2,0,1,1,1,1,1,0,0,0,1,1,0
11399999,1885,"Kondapur, Hyderabad",3,0,1,1,1,1,1,0,0,0,1,1,0
5256000,1180,"Gajularamaram, Hyderabad",2,0,0,1,1,1,1,0,0,0,1,1,0
6931000,1555,"Gajularamaram, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
13500000,1728,"Gachibowli, Hyderabad",3,1,1,1,1,1,1,0,1,0,1,1,1
6000000,1189,"Panchavati Colony Manikonda, Hyderabad",2,1,0,0,1,1,1,0,0,0,0,0,0
6000000,1100,"Manikonda, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
11500000,1782,"Kukatpally, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
11500000,1782,"Kukatpally, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
11000000,1735,"Kukatpally, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
10500000,2192,"Kondapur, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
4085000,1075,"Kompally, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
4427000,1265,"Kompally, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
15400000,1782,"Kukatpally, Hyderabad",3,0,1,1,1,1,1,0,0,0,1,1,0
45000000,2700,"Sun City, Hyderabad",3,0,0,0,0,0,0,0,0,0,0,0,0
24500000,4829,"Gachibowli, Hyderabad",4,0,1,1,1,1,1,0,0,0,1,1,0
8823000,1279,"Kukatpally, Hyderabad",2,0,0,1,1,1,1,0,0,0,1,1,0
8389000,1216,"Kukatpally, Hyderabad",2,0,0,1,1,1,1,0,0,0,1,1,0
9941000,1441,"Kukatpally, Hyderabad",2,0,0,1,1,1,1,0,0,0,1,1,0
6180000,1200,"Narsingi, Hyderabad",2,0,0,1,1,1,1,0,0,1,1,1,0
4340000,1150,"Bachupally, Hyderabad",2,0,0,0,0,1,1,0,0,0,0,1,0
5510000,1475,"Bachupally, Hyderabad",3,0,0,0,0,1,1,0,0,0,0,1,0
5050000,1100,"Kompally, Hyderabad",2,0,1,0,1,1,1,0,0,0,0,1,0
9300000,1470,"Chandanagar, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
13000000,1780,"Serilingampally, Hyderabad",3,0,0,1,1,1,1,1,0,1,1,1,0
18500000,2460,"Manikonda, Hyderabad",3,1,0,1,1,1,1,0,0,0,1,1,0
17500000,2540,"Kokapet, Hyderabad",3,1,1,1,1,1,1,1,0,0,1,1,0
6102000,1130,"Nanakramguda, Hyderabad",2,0,0,1,1,1,1,0,0,1,1,1,0
8070000,1495,"Nanakramguda, Hyderabad",3,0,0,1,1,1,1,0,0,1,1,1,0
7533000,1395,"Nanakramguda, Hyderabad",2,0,0,1,1,1,1,0,0,1,1,1,0
6884999,1275,"Nanakramguda, Hyderabad",2,0,0,1,1,1,1,0,0,1,1,1,0
10800000,1875,"Kokapet, Hyderabad",3,0,1,1,1,1,1,1,0,0,1,1,0
17000000,2630,"Kokapet, Hyderabad",4,0,1,1,1,1,1,1,0,0,1,1,0
17000000,2630,"Kokapet, Hyderabad",4,0,1,1,1,1,1,1,0,0,1,1,0
61000000,4700,"Jubilee Hills, Hyderabad",4,0,1,1,1,1,1,0,0,0,1,1,0
55800000,4300,"Jubilee Hills, Hyderabad",4,0,1,1,1,1,1,0,0,0,1,1,0
8000000,1700,"Tellapur, Hyderabad",3,1,0,1,1,0,1,0,0,0,1,1,0
18400000,2630,"Kokapet, Hyderabad",4,0,1,1,1,1,1,1,0,1,1,1,0
4500000,1230,"Bachupally, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
3600000,1000,"Pragati Nagar, Hyderabad",2,0,1,0,1,1,1,1,0,0,1,1,0
3500000,1150,"Bachupally Road, Hyderabad",2,0,0,0,1,1,1,0,0,0,0,0,0
4000000,1195,"Nallakunta, Hyderabad",3,0,0,0,0,0,1,0,0,0,0,1,0
5200000,1050,"New Maruthi Nagar, Hyderabad",2,1,0,0,0,0,0,0,1,0,0,0,1
5900000,1122,"Tarnaka, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
9400000,1441,"Kukatpally, Hyderabad",2,0,0,1,1,1,1,0,0,0,1,1,0
13300000,1710,"Kondapur, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
7998000,1600,"Nanakramguda, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
10500000,2020,"Kondapur, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
32000000,3190,"Madhapur, Hyderabad",4,1,0,1,1,1,1,0,0,0,1,1,0
4236000,1175,"Bachupally Road, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
4236000,1175,"Bachupally Road, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
4158000,1155,"Bachupally Road, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
4158000,1155,"Bachupally Road, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
4158000,1155,"Bachupally Road, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
4236000,1175,"Bachupally Road, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
4158000,1220,"Bachupally Road, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
4158000,1155,"Bachupally Road, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
4158000,1155,"Bachupally Road, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
4158000,1155,"Bachupally Road, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
4389000,1155,"Bachupally Road, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
4236000,1175,"Bachupally Road, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
4158000,1155,"Bachupally Road, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
6640000,1165,"Kondapur, Hyderabad",2,0,1,1,1,1,1,0,0,0,1,1,0
6000000,1775,"Bandlaguda Jagir, Hyderabad",3,0,0,1,1,1,1,1,0,0,1,1,0
16000000,1662,"Gachibowli, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
9558000,1770,"Nanakramguda, Hyderabad",3,0,0,1,1,1,1,0,0,1,1,1,0
29000000,3493,"Hitech City, Hyderabad",4,0,0,1,1,1,1,1,0,0,1,1,0
5500000,1050,"Kukatpally, Hyderabad",2,1,0,0,0,1,0,0,0,0,0,1,0
6363000,1515,"Suchitra, Hyderabad",3,0,0,0,1,0,1,0,1,0,0,0,1
13500000,2815,"Kondapur, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
10500000,2191,"Kondapur, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
13500000,2813,"Kondapur, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
9517000,1535,"Kokapet, Hyderabad",3,0,1,1,1,1,1,1,0,0,1,1,0
9517000,1535,"Kokapet, Hyderabad",3,0,1,1,1,1,1,1,0,0,1,1,0
8903000,1535,"Kokapet, Hyderabad",3,0,1,1,1,1,1,1,0,0,1,1,0
16299999,2630,"Kokapet, Hyderabad",4,0,1,1,1,1,1,1,0,0,1,1,0
16299999,2630,"Kokapet, Hyderabad",4,0,1,1,1,1,1,1,0,0,1,1,0
16299999,2630,"Kokapet, Hyderabad",4,0,1,1,1,1,1,1,0,0,1,1,0
16299999,2630,"Kokapet, Hyderabad",4,0,1,1,1,1,1,1,0,0,1,1,0
15200000,2630,"Kokapet, Hyderabad",4,0,1,1,1,1,1,1,0,0,1,1,0
15200000,2630,"Kokapet, Hyderabad",4,0,1,1,1,1,1,1,0,0,1,1,0
15200000,2630,"Kokapet, Hyderabad",4,0,1,1,1,1,1,1,0,0,1,1,0
15200000,2630,"Kokapet, Hyderabad",4,0,1,1,1,1,1,1,0,0,1,1,0
15200000,2630,"Kokapet, Hyderabad",4,0,1,1,1,1,1,1,0,0,1,1,0
15200000,2630,"Kokapet, Hyderabad",4,0,1,1,1,1,1,1,0,0,1,1,0
15200000,2630,"Kokapet, Hyderabad",4,0,1,1,1,1,1,1,0,0,1,1,0
15200000,2630,"Kokapet, Hyderabad",4,0,1,1,1,1,1,1,0,0,1,1,0
35200000,4146,"Gachibowli, Hyderabad",5,0,1,1,1,1,1,1,0,0,1,1,0
35200000,4146,"Gachibowli, Hyderabad",5,0,1,1,1,1,1,1,0,0,1,1,0
35200000,4146,"Gachibowli, Hyderabad",5,0,1,1,1,1,1,1,0,0,1,1,0
35200000,4146,"Gachibowli, Hyderabad",5,0,1,1,1,1,1,1,0,0,1,1,0
4500000,1050,"Madhavaram Nagar Colony, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
62300000,4800,"Jubilee Hills, Hyderabad",4,0,1,1,1,1,1,0,0,0,1,1,0
12500000,2607,"Kondapur, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
12000000,1535,"Kokapet, Hyderabad",3,0,1,1,1,1,1,1,0,1,1,1,0
2962000,1185,"Gajulramaram Kukatpally, Hyderabad",2,0,0,1,1,1,1,0,0,0,1,1,0
14500000,1730,"Nanakramguda, Hyderabad",3,1,1,1,1,1,1,0,0,0,1,1,0
34000000,3490,"Madhapur, Hyderabad",4,1,0,1,1,1,1,0,0,0,1,1,0
15000000,1834,"Manikonda, Hyderabad",3,1,0,1,1,1,1,0,0,0,1,1,0
7200000,2025,"Miyapur Bachupally Road, Hyderabad",4,1,0,0,1,0,1,0,0,0,0,1,0
3700000,1000,"Pragathi Nagar Road, Hyderabad",2,0,0,0,1,1,1,0,0,0,0,0,0
9800000,1580,"Hitech City, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
13000000,2615,"Gachibowli, Hyderabad",3,0,0,1,1,1,1,0,0,0,0,1,0
15800000,2191,"Kondapur, Hyderabad",3,1,0,1,1,1,1,0,0,0,1,1,0
4600000,1190,"nizampet road, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
30000000,4400,"Kukatpally, Hyderabad",4,1,0,1,1,1,1,1,0,0,1,1,0
7438000,1270,"Nallagandla Gachibowli, Hyderabad",2,0,0,1,1,1,1,0,0,1,1,1,0
13400000,2100,"Kokapeta Village, Hyderabad",3,1,1,1,1,1,1,0,0,0,1,0,0
4800000,1100,"Kompally, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
29000000,8500,"LB Nagar, Hyderabad",6,0,0,0,0,0,0,0,0,0,0,0,0
3800000,900,"Nallakunta, Hyderabad",2,1,0,0,0,0,1,0,0,0,0,0,0
27000000,3448,"Gachibowli, Hyderabad",4,0,0,1,1,1,1,0,0,0,1,1,0
12100000,1865,"Hitech City, Hyderabad",3,1,1,1,1,1,1,0,0,0,1,1,0
7950000,1589,"Alwal, Hyderabad",3,0,0,1,1,1,1,0,0,0,0,1,0
10500000,2025,"Somajiguda, Hyderabad",3,1,0,0,0,0,1,0,0,0,0,1,0
10500000,2191,"Kondapur, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
14500000,2270,"Nanakramguda, Hyderabad",3,0,1,1,1,1,1,0,0,0,1,1,0
14000000,1615,"Kondapur, Hyderabad",3,1,0,1,1,1,1,0,0,0,1,1,0
11200000,1745,"Nanakramguda, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
7500000,960,"Nanakramguda, Hyderabad",2,1,0,1,1,1,0,0,0,0,1,0,0
4641000,1190,"Bachupally, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
16600000,2615,"Nanakramguda, Hyderabad",3,0,1,1,1,1,1,0,0,0,1,1,0
13500000,2815,"Kondapur, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
13400000,2800,"Kondapur, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
12400000,2600,"Kondapur, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
11700000,2452,"Kondapur, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
13500000,2815,"Kondapur, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
5500000,1604,"Madinaguda, Hyderabad",3,0,0,0,0,0,0,0,0,0,0,0,0
5500000,1050,"HMT Hills, Hyderabad",2,1,0,0,1,1,1,0,0,0,0,1,0
8000000,1620,"Gajularamaram, Hyderabad",3,0,0,0,0,0,0,0,0,0,0,0,0
16000000,2540,"Kokapet, Hyderabad",3,0,1,1,1,1,1,1,0,1,1,1,0
15000000,2160,"Hitech City, Hyderabad",3,1,0,1,1,1,1,0,0,0,1,1,0
7000000,1630,"Toli Chowki, Hyderabad",3,0,1,0,1,1,1,0,0,0,0,1,0
5400000,1050,"Tilak Nagar, Hyderabad",2,1,0,0,0,0,1,0,1,0,0,0,0
3900000,1150,"Hitech City, Hyderabad",2,0,0,1,1,1,1,0,0,1,0,1,0
14800000,2265,"Hitech City, Hyderabad",3,1,0,1,1,1,1,0,0,0,1,1,0
5000000,1035,"Chititra Medchal, Hyderabad",2,1,0,0,0,0,0,0,0,0,0,0,0
8000000,1500,"Madhapur, Hyderabad",3,1,1,1,1,1,1,1,1,1,1,1,1
9800000,1688,"Somajiguda, Hyderabad",3,1,0,0,0,0,1,0,0,0,0,1,0
4600000,1100,"Pragathi Nagar, Hyderabad",2,0,1,0,1,1,1,0,0,0,0,1,0
12100000,1875,"Kokapet, Hyderabad",3,0,1,1,1,1,1,1,0,0,1,1,0
4200000,1050,"BK Guda Road, Hyderabad",2,1,0,0,0,0,0,0,0,0,0,0,0
10000000,1800,"Appa Junction Peerancheru, Hyderabad",3,1,0,1,1,1,1,0,1,1,1,1,1
27000000,2625,"Madhapur, Hyderabad",3,1,0,1,1,1,1,0,0,0,1,1,0
27000000,3448,"Gachibowli, Hyderabad",4,0,0,1,0,1,1,0,0,0,1,1,0
15000000,2385,"Shaikpet, Hyderabad",3,1,0,1,1,1,1,1,0,0,1,1,0
11200000,1800,"Nanakramguda, Hyderabad",3,1,1,1,1,1,1,0,0,0,0,1,0
20000000,2607,"Kondapur, Hyderabad",3,1,0,1,1,1,1,0,0,0,1,1,0
29200000,3240,"Madhapur, Hyderabad",4,1,1,1,1,1,1,0,0,0,1,1,0
25800000,2865,"Madhapur, Hyderabad",4,1,1,1,1,1,1,0,0,0,1,1,0
4060000,1125,"Pragathi Nagar Kukatpally, Hyderabad",2,0,0,0,1,1,1,0,0,0,0,0,0
14000000,2050,"Serilingampally, Hyderabad",3,0,0,0,0,0,0,0,0,0,0,0,0
29700000,3300,"Banjara Hills, Hyderabad",4,0,0,0,1,1,1,0,0,0,0,1,0
3250000,1300,"muthangi, Hyderabad",3,0,0,0,0,0,0,0,0,0,0,0,0
3450000,1240,"Madinaguda, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
9855000,1665,"Nallagandla Gachibowli, Hyderabad",3,0,0,1,1,1,1,0,0,1,1,1,0
7536000,1265,"Nallagandla Gachibowli, Hyderabad",2,0,0,1,1,1,1,0,0,1,1,1,0
9782000,2644,"Nanakramguda, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
2500000,1000,"Beeramguda, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
6500000,1550,"Central Excise Colony Hyderabad, Hyderabad",3,1,0,0,0,0,1,0,0,0,0,1,0
18000000,4500,"Miyapur, Hyderabad",5,1,0,0,1,1,0,0,0,0,1,0,0
5300000,1640,"Madinaguda, Hyderabad",3,0,0,0,0,0,0,0,0,0,0,0,0
55000000,3450,"Somajiguda, Hyderabad",4,1,0,1,1,1,1,0,1,0,1,1,0
3900000,1150,"Madhapur, Hyderabad",2,0,1,1,1,1,1,1,0,0,1,1,0
3900000,1150,"Beeramguda, Hyderabad",2,0,1,1,1,1,1,1,0,0,1,1,0
10700000,1770,"Kondapur, Hyderabad",3,0,0,1,1,1,1,0,0,0,1,1,0
12000000,1960,"Himayat Nagar, Hyderabad",3,1,0,0,0,0,0,0,0,0,0,0,0
3800000,980,"Bowenpally, Hyderabad",2,1,0,0,1,1,1,0,0,0,0,1,0
7500000,1195,"Kondapur, Hyderabad",2,0,1,1,1,1,1,0,0,0,1,1,0
9000000,1200,"Ashok Nagar, Hyderabad",2,0,0,0,0,0,0,0,0,0,0,0,0
12000000,1590,"Ashok Nagar, Hyderabad",3,0,0,0,0,0,0,0,0,0,0,0,0
